Protein_ID,Actual_Sites,DualEvo_Predicted,DualEvo_Precision,DualEvo_Recall,DualEvo_F1,SCREEN_Predicted,SCREEN_Precision,SCREEN_Recall,SCREEN_F1,Squidly_Predicted,Squidly_Precision,Squidly_Recall,Squidly_F1
Q4WR17,[497],[497],1.0,1.0,1.0,"[201, 364, 426, 497]",0.25,1.0,0.4,[],0.0,0.0,0.0
P39074,"[42, 94, 213, 216, 218, 273]","[42, 68, 94, 213, 216, 218, 271, 273]",0.75,1.0,0.8571428571428571,[],0.0,0.0,0.0,"[68, 273]",0.5,0.1666666666666666,0.25
Q55CE0,"[428, 519]","[428, 519]",1.0,1.0,1.0,[519],1.0,0.5,0.6666666666666666,[519],1.0,0.5,0.6666666666666666
Q08968,"[156, 220, 227, 338, 339, 348]","[156, 220, 227, 338, 339, 348, 368, 686]",0.75,1.0,0.8571428571428571,"[348, 686]",0.5,0.1666666666666666,0.25,[],0.0,0.0,0.0
Q8PYS1,"[51, 54, 83, 90, 94, 99, 100, 174, 175, 212]","[51, 54, 83, 90, 94, 99, 100, 174, 175, 212]",1.0,1.0,1.0,"[51, 54, 94, 99, 174, 215]",0.8333333333333334,0.5,0.625,[],0.0,0.0,0.0
Q9N0F3,"[345, 352, 453]","[352, 405, 453]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[328, 330, 332, 344, 350, 405, 418, 421, 459]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q01490,[147],"[145, 151]",0.0,0.0,0.0,"[81, 86, 89, 128, 139, 148, 152]",0.0,0.0,0.0,[],0.0,0.0,0.0
A0A0K0JFP3,"[185, 239, 263, 266, 297, 331, 483]","[116, 140, 239]",0.3333333333333333,0.1428571428571428,0.2,"[185, 200, 239, 297]",0.75,0.4285714285714285,0.5454545454545454,[239],1.0,0.1428571428571428,0.25
Q9ACU1,"[329, 334, 346, 377, 378, 380, 497, 515]","[75, 79, 82, 86, 87, 196, 199, 202, 203, 279, 329, 334, 372, 377, 380, 497, 515]",0.3529411764705882,0.75,0.48,"[75, 78, 145, 165, 329, 346, 440, 497]",0.375,0.375,0.375,"[329, 377]",1.0,0.25,0.4
P38694,"[248, 354, 389]","[354, 389]",1.0,0.6666666666666666,0.8,"[248, 354, 389, 605]",0.75,1.0,0.8571428571428571,"[354, 389]",1.0,0.6666666666666666,0.8
Q03942,[324],[324],1.0,1.0,1.0,[324],1.0,1.0,1.0,[],0.0,0.0,0.0
Q86AH1,"[460, 554, 594]","[440, 442, 460, 476, 554, 594]",0.5,1.0,0.6666666666666666,"[207, 411, 415, 460, 594, 629]",0.3333333333333333,0.6666666666666666,0.4444444444444444,[594],1.0,0.3333333333333333,0.5
Q8K009,"[128, 164, 694, 728]","[31, 128, 160, 164, 225, 254, 694, 728]",0.5,1.0,0.6666666666666666,"[128, 164, 595, 694, 728]",0.8,1.0,0.888888888888889,"[694, 728]",1.0,0.5,0.6666666666666666
Q8MYF1,"[157, 251]","[157, 251]",1.0,1.0,1.0,"[251, 253, 255, 256, 289, 447]",0.1666666666666666,0.5,0.25,[251],1.0,0.5,0.6666666666666666
Q9FE17,"[134, 142, 145, 167, 172, 253]","[134, 142, 145, 167, 172, 253]",1.0,1.0,1.0,"[62, 65, 115, 134]",0.25,0.1666666666666666,0.2,[134],1.0,0.1666666666666666,0.2857142857142857
O94266,[76],"[76, 366, 403, 456, 460, 486, 528]",0.1428571428571428,1.0,0.25,"[213, 216, 258, 366, 369, 399, 403, 456, 486, 528]",0.0,0.0,0.0,[528],0.0,0.0,0.0
O50078,"[187, 225, 458]","[119, 187]",0.5,0.3333333333333333,0.4,"[187, 189, 214, 225, 227, 385, 387, 389, 503]",0.2222222222222222,0.6666666666666666,0.3333333333333333,[225],1.0,0.3333333333333333,0.5
F1SYB2,[453],[453],1.0,1.0,1.0,"[315, 451]",0.0,0.0,0.0,[],0.0,0.0,0.0
O06995,"[7, 9, 23, 50, 76, 114, 145, 169, 170]","[7, 9, 145, 170]",1.0,0.4444444444444444,0.6153846153846153,"[114, 116, 145]",0.6666666666666666,0.2222222222222222,0.3333333333333333,"[7, 9]",1.0,0.2222222222222222,0.3636363636363636
Q4FM31,"[15, 22, 148, 201, 221, 223, 247, 255, 278, 346, 355]","[15, 22, 78, 148, 201, 221, 223, 247, 249, 255, 278, 346, 352, 355]",0.7857142857142857,1.0,0.88,"[22, 101, 201, 203, 221, 247, 249, 259]",0.5,0.3636363636363636,0.4210526315789474,[],0.0,0.0,0.0
Q8UJ09,"[104, 168, 200]","[104, 138, 168, 200]",0.75,1.0,0.8571428571428571,"[104, 168, 200, 233]",0.75,1.0,0.8571428571428571,"[104, 168, 200]",1.0,1.0,1.0
Q82P90,"[47, 162, 186, 223, 287, 321, 379, 475]","[47, 162, 223, 304]",0.75,0.375,0.5,"[47, 162, 223]",1.0,0.375,0.5454545454545454,"[47, 162, 223]",1.0,0.375,0.5454545454545454
P94544,"[193, 195, 240, 339, 341, 371, 410, 437, 465, 526, 528]","[195, 339, 341, 346, 371, 410, 437, 465, 526, 528]",0.9,0.8181818181818182,0.8571428571428572,"[242, 267, 341, 346, 371, 410, 412, 437, 465, 528]",0.6,0.5454545454545454,0.5714285714285713,[],0.0,0.0,0.0
Q6B516,"[288, 315, 320, 461, 468, 474]","[288, 315, 320, 468, 474, 736]",0.8333333333333334,0.8333333333333334,0.8333333333333334,"[314, 468]",0.5,0.1666666666666666,0.25,[315],1.0,0.1666666666666666,0.2857142857142857
P44176,"[8, 10, 15, 40, 65, 76, 190, 247, 249]","[8, 10, 15, 40, 65, 76, 190, 217, 247, 249]",0.9,1.0,0.9473684210526316,"[8, 10, 40, 41, 76, 190, 247, 249]",0.875,0.7777777777777778,0.823529411764706,[190],1.0,0.1111111111111111,0.1999999999999999
G3KIM8,"[144, 282, 293, 377, 378]","[282, 350]",0.5,0.2,0.2857142857142857,"[170, 377]",0.5,0.2,0.2857142857142857,[377],1.0,0.2,0.3333333333333333
P07003,"[50, 210, 292, 297, 382, 433, 460, 462, 465]","[50, 433, 460]",1.0,0.3333333333333333,0.5,"[380, 465]",0.5,0.1111111111111111,0.1818181818181818,[],0.0,0.0,0.0
P54746,"[14, 16, 126, 338]","[14, 16, 126, 182, 338]",0.8,1.0,0.888888888888889,"[16, 92, 126, 222, 338, 344, 345, 527]",0.375,0.75,0.5,[126],1.0,0.25,0.4
E1WKT5,"[75, 90, 110, 142, 176, 236, 278, 302]","[110, 183, 236, 274, 302]",0.6,0.375,0.4615384615384615,"[49, 50, 110, 147, 176, 274, 302]",0.4285714285714285,0.375,0.3999999999999999,[],0.0,0.0,0.0
B2KES3,"[61, 131, 146, 164, 167]","[61, 131, 146, 164, 167]",1.0,1.0,1.0,[164],1.0,0.2,0.3333333333333333,[],0.0,0.0,0.0
Q95WU5,"[622, 706, 738]","[622, 706, 738]",1.0,1.0,1.0,"[622, 623, 706, 708]",0.5,0.6666666666666666,0.5714285714285715,"[706, 738]",1.0,0.6666666666666666,0.8
S0DPM1,[464],[464],1.0,1.0,1.0,"[320, 464]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
A9CKY2,"[111, 113, 116, 191, 213, 259]","[111, 113, 115, 116, 191, 213, 259]",0.8571428571428571,1.0,0.923076923076923,"[111, 113, 115, 191, 213, 259]",0.8333333333333334,0.8333333333333334,0.8333333333333334,"[115, 191, 259]",0.6666666666666666,0.3333333333333333,0.4444444444444444
P22857,"[54, 57, 180, 216, 219, 244, 254, 256, 285]","[54, 180, 216, 219, 244, 254, 256, 285]",1.0,0.8888888888888888,0.9411764705882352,"[54, 57, 88, 180, 182, 216, 219, 244, 254, 256, 285]",0.8181818181818182,1.0,0.9,"[54, 57]",1.0,0.2222222222222222,0.3636363636363636
K0KPV8,"[122, 146, 296]","[122, 146, 296]",1.0,1.0,1.0,"[56, 122, 146, 296]",0.75,1.0,0.8571428571428571,[],0.0,0.0,0.0
O31544,"[222, 242]","[222, 242]",1.0,1.0,1.0,"[222, 242, 283]",0.6666666666666666,1.0,0.8,"[222, 242]",1.0,1.0,1.0
Q11001,"[357, 358, 361, 380, 444]","[182, 357, 358, 361, 380, 444]",0.8333333333333334,1.0,0.9090909090909092,"[324, 357, 358, 361, 380, 444]",0.8333333333333334,1.0,0.9090909090909092,[358],1.0,0.2,0.3333333333333333
B5BLW5,"[156, 251, 281]","[114, 156, 251, 281]",0.75,1.0,0.8571428571428571,"[156, 157, 251, 281]",0.75,1.0,0.8571428571428571,"[156, 251, 281]",1.0,1.0,1.0
P80563,[175],"[11, 14, 60, 175, 744]",0.2,1.0,0.3333333333333333,"[143, 145, 175]",0.3333333333333333,1.0,0.5,[],0.0,0.0,0.0
A2SU30,"[55, 110]","[55, 110]",1.0,1.0,1.0,"[53, 55, 110, 141, 146]",0.4,1.0,0.5714285714285715,[55],1.0,0.5,0.6666666666666666
Q54R82,"[199, 297]","[199, 297, 878, 916, 918, 932]",0.3333333333333333,1.0,0.5,"[297, 299, 302, 608]",0.25,0.5,0.3333333333333333,[297],1.0,0.5,0.6666666666666666
A2SQW3,"[150, 219, 313, 346, 347]","[150, 219, 313, 346]",1.0,0.8,0.888888888888889,"[150, 313, 346, 347]",1.0,0.8,0.888888888888889,"[150, 313, 346]",1.0,0.6,0.7499999999999999
P77324,"[108, 119, 129, 138, 157, 164, 213, 230]","[108, 112, 115, 119, 129, 138, 157, 164, 230]",0.7777777777777778,0.875,0.823529411764706,"[129, 138, 157]",1.0,0.375,0.5454545454545454,[],0.0,0.0,0.0
O69981,"[143, 188, 364, 366, 368]","[143, 188, 364, 366, 368, 377]",0.8333333333333334,1.0,0.9090909090909092,"[160, 189, 364, 368, 377, 666, 698, 944, 954, 960, 966]",0.1818181818181818,0.4,0.25,[366],1.0,0.2,0.3333333333333333
P37391,"[63, 119, 152, 155, 298, 412]","[63, 119, 152, 155, 298, 412]",1.0,1.0,1.0,"[152, 322, 348, 351, 382, 408, 409, 412]",0.25,0.3333333333333333,0.2857142857142857,[412],1.0,0.1666666666666666,0.2857142857142857
A0A140C435,[244],[244],1.0,1.0,1.0,[244],1.0,1.0,1.0,[],0.0,0.0,0.0
Q9AI65,"[149, 171, 172, 201]","[38, 111, 149, 171, 172, 201, 292]",0.5714285714285714,1.0,0.7272727272727273,"[149, 171, 172, 201, 267, 292, 371]",0.5714285714285714,1.0,0.7272727272727273,[172],1.0,0.25,0.4
O60109,"[68, 115, 166, 168, 306, 311, 315, 352, 353, 456]","[68, 115, 168, 306, 311, 315, 352, 353, 456]",1.0,0.9,0.9473684210526316,"[115, 353]",1.0,0.2,0.3333333333333333,[],0.0,0.0,0.0
Q84HH8,"[255, 294]","[255, 294, 476]",0.6666666666666666,1.0,0.8,"[157, 255, 294, 399]",0.5,1.0,0.6666666666666666,"[255, 294]",1.0,1.0,1.0
A0A0H2WWV6,"[17, 59, 249, 326, 331, 383]","[19, 58, 249, 326, 331, 383]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[249, 331, 403]",0.6666666666666666,0.3333333333333333,0.4444444444444444,[],0.0,0.0,0.0
P44679,[18],[18],1.0,1.0,1.0,[36],0.0,0.0,0.0,[18],1.0,1.0,1.0
Q9HU15,[281],[281],1.0,1.0,1.0,"[281, 467, 472, 535]",0.25,1.0,0.4,"[281, 434, 472]",0.3333333333333333,1.0,0.5
A9AWD5,"[311, 313]","[311, 313]",1.0,1.0,1.0,"[32, 347, 393]",0.0,0.0,0.0,"[313, 491]",0.5,0.5,0.5
Q9RWM1,"[21, 64, 93]","[21, 64, 93]",1.0,1.0,1.0,"[21, 175]",0.5,0.3333333333333333,0.4,[],0.0,0.0,0.0
P73881,"[159, 283, 293, 328, 342, 346]","[75, 125, 159, 293]",0.5,0.3333333333333333,0.4,"[161, 203, 209]",0.0,0.0,0.0,[159],1.0,0.1666666666666666,0.2857142857142857
Q04972,[261],"[35, 86, 121, 154, 261]",0.2,1.0,0.3333333333333333,"[120, 155, 208, 212, 215, 260, 261, 325]",0.125,1.0,0.2222222222222222,[208],0.0,0.0,0.0
O31619,"[7, 34, 55, 66, 81, 105, 166, 169, 181, 238, 241]","[7, 34, 55, 57, 66, 81, 105, 125, 166, 169, 181, 238, 241]",0.8461538461538461,1.0,0.9166666666666666,"[81, 125, 166, 169, 181, 261]",0.6666666666666666,0.3636363636363636,0.4705882352941177,[],0.0,0.0,0.0
Q12706,"[120, 215]","[120, 215]",1.0,1.0,1.0,"[215, 217, 219, 252]",0.25,0.5,0.3333333333333333,[215],1.0,0.5,0.6666666666666666
O34788,"[37, 70, 152]","[37, 70, 71, 100, 103, 110, 152]",0.4285714285714285,1.0,0.6,"[37, 39, 42, 70]",0.5,0.6666666666666666,0.5714285714285715,[42],0.0,0.0,0.0
Q8KCU0,"[194, 198, 201]","[194, 198, 201]",1.0,1.0,1.0,"[194, 198, 201, 308]",0.75,1.0,0.8571428571428571,[],0.0,0.0,0.0
